2	69	-0.860575
2	70	-3.839644
2	71	-1.388470
2	72	1.180411
2	73	-2.836450
2	74	-2.430433
2	75	2.383189
2	76	6.603530
2	77	-3.594511
2	78	2.309074
2	79	-0.794297
2	80	2.114728
2	81	1.655723
2	82	-2.994990
2	83	1.993867
2	84	1.471941
2	85	5.750969
2	86	-0.414249
2	87	2.919092
2	88	3.314692
2	89	0.077185
2	90	2.612360
2	91	1.318094
2	92	0.532045
2	93	-5.560214
2	94	5.088239
2	95	5.667907
2	96	0.795565
2	97	-2.404251
2	98	0.247750
2	99	-1.657591
2	100	2.760541
3	1	2.139816
3	2	-1.667550
3	3	-2.431476
3	4	-2.863959
3	5	-1.098102
3	6	2.846653
3	7	3.046939
3	8	1.509082
3	9	2.231172
3	10	0.044832
3	11	6.923701
3	12	1.281596
3	13	-2.698189
3	14	2.270841
3	15	-2.184742
3	16	0.397100
3	17	-0.341107
3	18	0.443438
3	19	5.296893
3	20	-1.802915
3	21	-4.295778
3	22	-5.728905
3	23	7.631238
3	24	0.491783
3	25	-6.588944
3	26	-1.632974
3	27	-1.626590
3	28	-1.625159
3	29	-3.465744
3	30	-2.255456
3	31	-1.007018
3	32	1.164004
3	33	5.013616
3	34	3.930894
3	35	6.671875
3	36	0.188032
3	37	-1.603554
3	38	0.642672
3	39	-3.364372
3	40	-4.254350
3	41	-2.955254
3	42	-0.944791
3	43	-4.383342
3	44	-8.438916
3	45	1.915532
3	46	-1.133086
3	47	-1.661493
3	48	-1.086953
3	49	4.327967
3	50	2.152043
3	51	-2.624935
3	52	1.824218
3	53	1.996211
3	54	-3.412598
3	55	0.041785
3	56	0.818752
3	57	3.425359
3	58	1.678506
3	59	-3.359328
3	60	-1.765275
3	61	-1.739329
3	62	-0.463983
3	63	1.300750
3	64	0.083604
3	65	-3.022562
3	66	-3.804863
3	67	5.140657
3	68	-0.067642
3	69	0.610147
3	70	-0.144657
3	71	-1.868482
3	72	1.315008
3	73	-1.563396
3	74	0.354613
3	75	-4.090130
3	76	-3.567422
3	77	2.942742
3	78	-1.284232
3	79	-3.889983
3	80	-1.484736
3	81	3.260624
3	82	2.568855
3	83	0.084145
3	84	-2.853917
3	85	-1.537673
3	86	-0.473583
3	87	-0.798102
3	88	0.675887
3	89	1.360192
3	90	0.162014
3	91	0.415110
3	92	2.589908
3	93	1.909127
3	94	-1.397464
3	95	-1.017794
3	96	4.984965
3	97	1.375734
3	98	4.338119
3	99	-0.142713
3	100	-3.362671
4	1	0.804239
4	2	1.916110
4	3	-0.584521
4	4	4.068606
4	5	-5.380839
4	6	-1.710435
4	7	-1.465612
4	8	4.508862
4	9	3.484525
4	10	1.449151
4	11	7.444330
4	12	-2.518108
4	13	-2.292775
4	14	0.405587
4	15	-1.601196
4	16	-2.590103
4	17	2.188485
4	18	0.330447
4	19	-8.230754
4	20	-4.772331
4	21	-4.413783
4	22	2.221127
4	23	4.588744
4	24	-7.237468
4	25	2.750449
4	26	2.516756
4	27	3.537058
4	28	1.092641
4	29	4.308586
4	30	4.062087
4	31	-2.576281
4	32	4.586557
4	33	1.465249
4	34	1.447899
4	35	-5.911221
4	36	1.481386
4	37	-2.680561
4	38	0.584267
4	39	-4.763279
4	40	4.814086
4	41	0.332437
4	42	-0.058578
4	43	-0.962601
4	44	-0.542685
4	45	2.292448
4	46	-0.135047
4	47	2.466682
4	48	2.925909
4	49	-0.695932
4	50	3.513793
4	51	1.243897
4	52	-6.369381
4	53	6.918792
4	54	0.349954
4	55	1.798213
4	56	0.967907
4	57	-2.598403
4	58	-2.287138
4	59	3.236737
4	60	-1.360951
4	61	-2.168744
4	62	-1.035776
4	63	1.058307
4	64	-2.724805
4	65	1.367632
4	66	1.927238
4	67	-1.563620
4	68	-5.034524
4	69	-0.374441
4	70	-5.907024
4	71	1.306914
4	72	3.257980
4	73	4.535005
4	74	1.994853
4	75	3.215694
4	76	-5.244311
4	77	-2.002444
4	78	0.225366
4	79	0.092895
4	80	1.639357
4	81	6.629858
4	82	-4.717510
4	83	0.750446
4	84	-2.269106
4	85	-2.306185
4	86	7.354770
4	87	6.665657
4	88	-0.471005
4	89	-0.830430
4	90	5.681454
4	91	4.148818
4	92	-2.132014
4	93	-3.984131
4	94	3.938331
4	95	1.997642
4	96	-2.342597
4	97	6.304432
4	98	-1.002100
4	99	6.703687
4	100	-2.098129
5	1	6.400993
5	2	3.106465
5	3	-4.105172
5	4	0.138092
5	5	-3.851427
5	6	3.956386
5	7	4.409797
5	8	4.678102
5	9	5.685351
5	10	-3.414428
5	11	2.146851
5	12	2.065266
5	13	-0.738592
5	14	-2.249615
5	15	3.530350
5	16	1.252013
5	17	-0.087952
5	18	-1.405019
5	19	-4.514077
5	20	-4.162585
5	21	-2.450915
5	22	-4.761473
5	23	6.922283
5	24	3.312762
5	25	-5.145795
5	26	4.427422
5	27	0.401027
5	28	1.073685
5	29	0.916206
5	30	-2.531664
5	31	2.117666
5	32	4.566026
5	33	0.419873
5	34	1.553073
5	35	2.551685
5	36	2.115668
5	37	0.516640
5	38	4.473313
5	39	-5.546934
5	40	-0.405261
5	41	-3.037723
5	42	-1.626165
5	43	-6.298888
5	44	-2.158167
5	45	2.819509
5	46	3.681520
5	47	-1.253244
5	48	1.230781
5	49	3.430110
5	50	-0.639030
5	51	2.422758
5	52	-1.421077
5	53	-1.363660
5	54	0.631164
5	55	1.079460
5	56	0.745248
5	57	-2.828561
5	58	5.031540
5	59	-2.782677
5	60	-0.931796
5	61	-0.417001
5	62	-1.429333
5	63	6.825711
5	64	1.126993
5	65	-0.181998
5	66	0.805254
5	67	0.478422
5	68	-4.770534
5	69	-1.742042
5	70	2.283801
5	71	4.007406
5	72	1.404512
5	73	0.371915
5	74	1.677174
5	75	-6.089253
5	76	-7.877621
5	77	-0.955792
5	78	-3.044424
5	79	-0.899643
5	80	-1.392062
5	81	3.105610
5	82	2.826016
5	83	-0.244770
5	84	1.312677
5	85	-8.473899
5	86	3.389112
5	87	0.202815
5	88	1.559913
5	89	-0.243564
5	90	4.791048
5	91	1.702906
5	92	1.174523
5	93	1.110580
5	94	0.850311
5	95	0.187278
5	96	0.151840
5	97	1.347588
5	98	0.252917
5	99	-0.113770
5	100	-1.924812
6	1	4.571505
6	2	4.963452
6	3	-0.055117
6	4	3.029326
6	5	-2.832507
6	6	-3.072303
6	7	3.327242
6	8	-0.610391
6	9	-1.185984
6	10	2.053704
6	11	1.702270
6	12	1.250101
6	13	1.112739
6	14	-3.045015
6	15	3.823994
6	16	-0.583660
6	17	-0.794407
6	18	-2.232816
6	19	7.970353
6	20	4.681197
6	21	1.654152
6	22	-2.797986
6	23	4.327404
6	24	1.775325
6	25	5.023036
6	26	1.544845
6	27	3.583974
6	28	-1.269605
6	29	-5.615840
6	30	-1.062362
6	31	1.739495
6	32	4.426994
6	33	0.704473
6	34	2.712299
6	35	-0.273971
6	36	-1.262420
6	37	-1.275870
6	38	2.917521
6	39	-0.078947
6	40	3.403487
6	41	-1.060871
6	42	-5.378788
6	43	-1.994571
6	44	-2.359034
6	45	5.242950
6	46	0.886173
6	47	-3.285653
6	48	0.333002
6	49	-0.588024
6	50	-1.990264
6	51	-0.056698
6	52	0.230630
6	53	-3.449444
6	54	-2.022985
6	55	1.220041
6	56	-1.483484
6	57	-1.318447
6	58	3.911844
6	59	0.500800
6	60	-2.584747
6	61	1.828251
6	62	0.292806
6	63	0.604464
6	64	1.407447
6	65	-4.578131
6	66	0.181853
6	67	-1.614219
6	68	1.037786
6	69	0.874965
6	70	2.055287
6	71	-4.281769
6	72	-3.225881
6	73	-1.755683
6	74	-5.475844
6	75	4.152596
6	76	2.588749
6	77	1.312981
6	78	-1.470554
6	79	-0.251066
6	80	2.105914
6	81	1.137913
6	82	2.942779
6	83	3.340806
6	84	0.579840
6	85	-3.164178
6	86	0.823822
6	87	-0.973679
6	88	2.314869
6	89	2.639870
6	90	2.325681
6	91	3.007006
6	92	0.253956
6	93	3.833104
6	94	-4.851077
6	95	-2.521145
6	96	0.023865
6	97	-4.990762
6	98	5.219440
6	99	0.184541
6	100	-4.461987
7	1	4.108797
7	2	0.197438
7	3	2.265314
7	4	5.238280
7	5	-2.455685
7	6	1.005478
7	7	-0.990047
7	8	-4.169292
7	9	-0.927730
7	10	-0.080858
7	11	-3.822977
7	12	5.650004
7	13	-2.490476
7	14	-0.832656
7	15	5.476117
7	16	-1.736871
7	17	-1.440696
7	18	1.360067
7	19	3.506655
7	20	3.639581
7	21	-5.705669
7	22	4.031780
7	23	0.572475
7	24	4.410186
7	25	4.003674
7	26	0.973604
7	27	-1.582781
7	28	-0.498494
7	29	2.394848
7	30	3.465202
7	31	0.689800
7	32	-1.857767
7	33	0.387644
7	34	-2.558190
7	35	0.881075
7	36	1.121229
7	37	0.929343
7	38	-3.814915
7	39	0.879071
7	40	4.113922
7	41	-0.111333
7	42	-3.860227
7	43	-3.394573
7	44	1.157809
7	45	-2.855138
7	46	1.468370
7	47	3.500331
7	48	-0.631410
7	49	-3.516438
7	50	-3.971592
7	51	7.536379
7	52	1.038567
7	53	-0.733409
7	54	-0.416671
7	55	3.362587
7	56	0.422736
7	57	-3.281634
7	58	5.769557
7	59	3.186813
7	60	-1.050063
7	61	4.344045
7	62	-2.235194
7	63	-1.730418
7	64	-2.218247
7	65	4.020253
7	66	0.273601
7	67	-3.843633
7	68	1.315662
7	69	0.022599
7	70	0.611761
7	71	3.848836
7	72	-7.636232
7	73	1.969748
7	74	-3.201175
7	75	1.794650
7	76	-4.362884
7	77	0.476544
7	78	0.812932
7	79	0.047658
7	80	2.603005
7	81	-2.003139
7	82	2.928029
7	83	-1.935483
7	84	6.333067
7	85	-1.392042
7	86	-3.042979
7	87	-0.879712
7	88	5.102638
7	89	-6.065656
7	90	-0.091834
7	91	-3.105947
7	92	1.537281
7	93	-1.278171
7	94	-2.885525
7	95	4.007070
7	96	-6.935048
7	97	-5.054155
7	98	1.144271
7	99	-2.384856
7	100	3.288958
8	1	-1.354760
8	2	-0.047591
8	3	6.268653
8	4	-3.960875
8	5	-0.763048
8	6	-0.081440
8	7	-2.515833
8	8	0.166998
8	9	-0.548761
8	10	2.896427
8	11	-3.879413
8	12	0.146625
8	13	-1.693754
8	14	3.822696
8	15	-1.276142
8	16	4.478388
8	17	1.783806
8	18	0.594227
8	19	5.971719
8	20	3.114273
8	21	4.709062
8	22	1.899252
8	23	-1.735807
8	24	6.919578
8	25	2.188421
8	26	-2.230223
8	27	-5.037671
8	28	1.295965
8	29	-0.711007
8	30	-1.964716
8	31	0.741339
8	32	-5.085318
8	33	-3.644730
8	34	-2.300412
8	35	5.146340
8	36	-1.673780
8	37	0.631253
8	38	-3.131758
8	39	4.177960
8	40	-0.146838
8	41	-2.753607
8	42	-1.319825
8	43	0.541869
8	44	0.639893
8	45	-3.059405
8	46	2.695487
8	47	0.141662
8	48	-3.868103
8	49	0.772012
8	50	-4.706203
8	51	1.908842
8	52	6.097545
8	53	0.091002
8	54	-2.437816
8	55	-3.800173
8	56	0.345322
8	57	4.839383
8	58	0.860280
8	59	-2.016697
8	60	-3.213978
8	61	4.809811
8	62	0.241845
8	63	-3.219849
8	64	-1.565825
8	65	1.330608
8	66	0.627804
8	67	-3.477312
8	68	2.028421
8	69	3.230907
8	70	1.289515
8	71	-2.646670
8	72	1.752123
8	73	-6.300831
8	74	-3.907089
8	75	-1.390147
8	76	9.852013
8	77	1.139316
8	78	2.287902
8	79	1.829997
8	80	-0.641308
8	81	-2.393685
8	82	1.726712
8	83	2.662531
8	84	0.149078
8	85	2.200431
8	86	-1.021448
8	87	-0.385281
8	88	3.497377
8	89	-2.119088
8	90	-4.573196
8	91	-1.273145
8	92	0.384753
8	93	0.790944
8	94	1.861790
8	95	-1.120935
8	96	7.269390
8	97	-1.664093
8	98	4.341025
8	99	-4.603342
8	100	0.053796
9	1	4.470523
9	2	6.070962
9	3	1.380366
9	4	-3.361808
9	5	-1.922741
9	6	1.513707
9	7	3.051850
9	8	6.913004
9	9	1.955952
9	10	0.905358
9	11	4.820898
9	12	-1.677225
9	13	1.410075
9	14	3.004924
9	15	1.946438
9	16	4.116133
9	17	1.951602
9	18	-6.646252
9	19	1.409858
9	20	0.898904
9	21	5.829101
9	22	-1.110433
9	23	6.891008
9	24	1.885562
9	25	5.171251
9	26	4.513042
9	27	3.049626
9	28	3.828887
9	29	-4.366113
9	30	-0.745733
9	31	-2.601676
9	32	7.312495
9	33	0.324008
9	34	3.475210
9	35	-0.887849
9	36	-2.487383
9	37	-2.248195
9	38	4.475638
9	39	-4.460491
9	40	2.816668
9	41	-0.676548
9	42	-6.599825
9	43	-3.345546
9	44	-2.283907
9	45	5.808852
9	46	2.753867
9	47	-0.418487
9	48	-0.948392
9	49	3.013764
9	50	0.175329
9	51	0.535179
9	52	-0.721103
9	53	-0.152859
9	54	-1.746827
9	55	-3.354565
9	56	-2.949774
9	57	0.939944
9	58	-2.007853
9	59	2.481759
9	60	-0.408751
9	61	0.639235
9	62	0.639026
9	63	3.187096
9	64	3.013140
9	65	-3.908182
9	66	3.646799
9	67	-4.015241
9	68	-4.982471
9	69	2.876524
9	70	-2.204944
9	71	-6.090684
9	72	5.275006
9	73	-0.971975
9	74	-5.858280
9	75	-1.498235
9	76	7.419335
9	77	-3.481597
9	78	-0.559237
9	79	2.862573
9	80	-0.300693
9	81	3.532446
9	82	-2.330288
9	83	2.686601
9	84	-2.073659
9	85	-3.964149
9	86	5.360613
9	87	5.567646
9	88	2.808384
9	89	-3.929398
9	90	0.086295
9	91	3.745681
9	92	-0.900249
9	93	1.516876
9	94	2.477975
9	95	-9.112630
9	96	5.707888
9	97	4.119612
9	98	4.793841
9	99	2.481301
9	100	-6.115901
10	1	1.856026
10	2	0.275223
10	3	-1.160386
10	4	-0.591433
10	5	-0.932690
10	6	1.259387
10	7	5.491612
10	8	-1.940006
10	9	-0.430834
10	10	-1.435596
10	11	9.786572
10	12	-2.535286
10	13	0.686002
10	14	-2.370322
10	15	1.574158
10	16	-0.432693
10	17	-2.414922
10	18	0.836570
10	19	7.672618
10	20	0.900386
10	21	-2.031110
10	22	-0.391279
10	23	5.578467
10	24	-0.375858
10	25	3.324290
10	26	4.719629
10	27	6.514384
10	28	-2.495804
10	29	-2.241437
10	30	1.215053
10	31	-0.612210
10	32	2.019731
10	33	2.592453
10	34	3.312058
10	35	2.292402
10	36	-0.900963
10	37	-1.400887
10	38	0.958518
10	39	0.255260
10	40	1.474402
10	41	-0.345649
10	42	-4.287876
10	43	-3.158788
10	44	-6.547163
10	45	2.063673
10	46	4.452687
10	47	-1.951485
10	48	2.086331
10	49	1.449599
10	50	1.371133
10	51	-4.153688
10	52	-2.111877
10	53	3.973308
10	54	-0.700902
10	55	1.896737
10	56	0.682128
10	57	2.203515
10	58	0.745867
10	59	0.473914
10	60	-5.776603
10	61	2.153865
10	62	-1.140674
10	63	-2.683107
10	64	-0.393282
10	65	-2.094520
10	66	1.491932
10	67	-0.141994
10	68	0.141342
10	69	1.241145
10	70	2.932436
10	71	-3.248071
10	72	-4.486051
10	73	0.461655
10	74	-2.857647
10	75	2.681683
10	76	-0.521020
10	77	-2.985371
10	78	0.586756
10	79	-3.681835
10	80	-3.042623
10	81	2.615225
10	82	-0.688669
10	83	5.040308
10	84	-1.762571
10	85	-2.908741
10	86	-2.474113
10	87	3.095749
10	88	2.516250
10	89	3.423671
10	90	2.526392
10	91	3.542263
10	92	0.303881
10	93	3.240759
10	94	0.425760
10	95	1.452428
10	96	1.421985
10	97	-0.252398
10	98	7.333401
10	99	2.657078
10	100	-5.140051
11	1	-2.785536
11	2	-1.667923
11	3	5.532866
11	4	-5.980363
11	5	0.636631
11	6	3.673220
11	7	-2.736428
11	8	0.872779
11	9	2.778804
11	10	1.148276
11	11	-8.854953
11	12	3.663409
11	13	-4.352641
11	14	5.009319
11	15	-1.956484
11	16	3.708088
11	17	4.141460
11	18	2.319206
11	19	1.178455
11	20	2.686292
11	21	1.775711
11	22	1.478450
11	23	-4.575355
11	24	11.915090
11	25	-1.470505
11	26	-3.515192
11	27	-14.156105
11	28	7.852584
11	29	2.563508
11	30	-0.694060
11	31	-1.584741
11	32	-10.057401
11	33	-2.794699
11	34	-6.325217
11	35	7.989814
11	36	-1.855628
11	37	2.097991
11	38	-5.643422
11	39	3.398033
11	40	-2.367711
11	41	-1.551930
11	42	1.352536
11	43	-2.806776
11	44	-0.131450
11	45	-9.162811
11	46	4.219565
11	47	7.771885
11	48	-4.771965
11	49	0.817322
11	50	-6.535269
11	51	10.479361
11	52	10.193772
11	53	0.681663
11	54	-3.233615
11	55	-1.976035
11	56	-0.888319
11	57	6.455654
11	58	1.250361
11	59	-0.654306
11	60	5.820486
11	61	6.690695
11	62	-4.247778
11	63	0.071802
11	64	0.624138
11	65	6.412400
11	66	-1.281368
11	67	-2.299630
11	68	-0.437515
11	69	4.211280
11	70	-0.711179
11	71	4.671086
11	72	-2.987690
11	73	-7.726801
11	74	-3.625942
11	75	-6.891393
11	76	5.174005
11	77	1.968451
11	78	0.159874
11	79	1.337840
11	80	-2.647896
11	81	-7.122961
11	82	6.610554
11	83	-5.336334
11	84	3.948995
11	85	2.766755
11	86	-1.363609
11	87	-3.776089
11	88	6.179665
11	89	-8.097207
11	90	-8.135147
11	91	-5.373129
11	92	5.208318
11	93	-2.113365
11	94	3.094238
11	95	1.257132
11	96	2.013383
11	97	-2.513189
11	98	-1.593725
11	99	-6.266975
11	100	4.993046
12	1	-3.674321
12	2	-4.370518
12	3	3.229730
12	4	-0.693852
12	5	4.435631
12	6	-5.620829
12	7	-4.997449
12	8	-3.132971
12	9	-3.776475
12	10	-0.714809
12	11	-1.872607
12	12	-0.706371
12	13	0.292002
12	14	1.504429
12	15	-4.289562
12	16	-1.370616
12	17	-0.512692
12	18	2.358451
12	19	1.264284
12	20	0.447261
12	21	2.866929
12	22	3.369038
12	23	-7.035239
12	24	-1.942643
12	25	5.281898
12	26	-2.194842
12	27	3.245286
12	28	-2.343908
12	29	2.738738
12	30	2.727081
12	31	-0.662499
12	32	-7.369458
12	33	-0.496097
12	34	-3.297256
12	35	0.341013
12	36	2.055550
12	37	1.508442
12	38	-6.563112
12	39	4.599168
12	40	2.146368
12	41	2.193295
12	42	4.730621
12	43	5.630012
12	44	0.009883
12	45	-3.624628
12	46	1.051987
12	47	0.566642
12	48	1.585547
12	49	-4.023847
12	50	0.782361
12	51	-2.116349
12	52	-1.488133
12	53	3.709455
12	54	0.916323
12	55	-0.457807
12	56	1.164240
12	57	3.948842
12	58	-3.845340
12	59	2.115680
12	60	-2.478781
12	61	1.786388
12	62	0.387840
12	63	-5.320510
12	64	-2.368613
12	65	3.351168
12	66	0.860718
12	67	-2.818548
12	68	4.689142
12	69	3.571544
12	70	0.967758
12	71	-1.211263
12	72	-2.618841
12	73	0.017794
12	74	-0.527035
12	75	5.812407
12	76	3.210357
12	77	0.223489
12	78	4.446875
12	79	0.210631
12	80	-0.287709
12	81	-2.582573
12	82	1.435346
12	83	-1.337268
12	84	-2.058235
12	85	4.472888
12	86	-2.479413
12	87	1.184163
12	88	0.512412
12	89	1.102120
12	90	-3.742283
12	91	-3.438522
12	92	-1.186980
12	93	-2.846030
12	94	1.113332
12	95	5.003558
12	96	-1.226634
12	97	1.152325
12	98	-1.789832
12	99	2.170762
12	100	4.524743
13	1	-0.307909
13	2	2.263359
13	3	5.186542
13	4	-6.571908
13	5	0.433125
13	6	-0.040910
13	7	-0.916522
13	8	0.032042
13	9	0.902656
13	10	-1.681833
13	11	7.683787
13	12	-4.604079
13	13	3.679167
13	14	-0.390321
13	15	-3.766618
13	16	0.490335
13	17	-0.832551
13	18	2.201441
13	19	2.199841
13	20	-1.545930
13	21	2.836292
13	22	2.795855
13	23	-2.213614
13	24	1.026716
13	25	4.243565
13	26	0.546691
13	27	0.347546
13	28	-1.655817
13	29	2.332394
13	30	3.812190
13	31	-0.288802
13	32	-2.384246
13	33	-0.635051
13	34	-1.395916
13	35	3.208833
13	36	0.116473
13	37	0.851911
13	38	-6.317968
13	39	3.835408
13	40	4.053681
13	41	0.100155
13	42	2.510876
13	43	-0.900385
13	44	-3.330021
13	45	-0.572166
13	46	0.896173
13	47	-0.778079
13	48	3.749197
13	49	0.321536
13	50	-2.235026
13	51	-0.781833
13	52	1.451245
13	53	2.831531
13	54	0.575483
13	55	-1.365913
13	56	2.272799
13	57	1.300094
13	58	-1.803539
13	59	1.626051
13	60	-6.689023
13	61	1.903394
13	62	0.550649
13	63	-5.471736
13	64	-2.128012
13	65	3.852033
13	66	1.337186
13	67	-4.479717
13	68	-1.366746
13	69	4.836248
13	70	0.968855
13	71	-5.198249
13	72	0.634301
13	73	-5.871808
13	74	-4.149794
13	75	-2.857641
13	76	8.531404
13	77	-4.450233
13	78	2.188979
13	79	-0.920307
13	80	-2.037680
13	81	2.520073
13	82	0.153193
13	83	2.727881
13	84	-2.228651
13	85	2.941413
13	86	-0.781321
13	87	3.122500
13	88	1.440734
13	89	1.656353
13	90	1.230590
13	91	4.302247
13	92	-0.481078
13	93	1.289473
13	94	8.587393
13	95	3.436262
13	96	2.874142
13	97	2.851553
13	98	-0.072449
13	99	2.079397
13	100	0.194058
14	1	6.602969
14	2	2.560355
14	3	-2.918850
14	4	5.008109
14	5	-7.341828
14	6	1.970062
14	7	1.542148
14	8	-2.990543
14	9	0.781044
14	10	2.659082
14	11	5.714722
14	12	6.664481
14	13	-4.004993
14	14	-5.271311
14	15	4.750651
14	16	-4.010202
14	17	-2.086360
14	18	1.802365
14	19	5.545188
14	20	-0.856040
14	21	-6.290224
14	22	0.331953
14	23	9.142645
14	24	-1.530502
14	25	0.079941
14	26	0.015519
14	27	3.420085
14	28	-1.732318
14	29	-1.354715
14	30	-3.133641
14	31	2.519801
14	32	2.352339
14	33	2.410971
14	34	-0.308407
14	35	-1.055420
14	36	-2.415049
14	37	-2.717104
14	38	0.848090
14	39	0.396882
14	40	0.277349
14	41	0.659387
14	42	-5.916776
14	43	-5.051262
14	44	-8.587522
14	45	2.699886
14	46	-3.468914
14	47	1.094630
14	48	-1.744939
14	49	1.576323
14	50	-1.436296
14	51	0.435742
14	52	-1.500956
14	53	-0.415140
14	54	-3.043300
14	55	5.158401
14	56	-0.392390
14	57	-1.268728
14	58	8.510156
14	59	-0.304014
14	60	-3.707945
14	61	3.311790
14	62	2.522094
14	63	-3.907284
14	64	-0.800804
14	65	-0.687873
14	66	-3.122620
14	67	-2.626431
14	68	-1.733853
14	69	-3.925962
14	70	0.260907
14	71	1.171846
14	72	-0.862399
14	73	-1.502370
14	74	-0.331142
14	75	3.187975
14	76	-2.872451
14	77	1.629860
14	78	0.874755
14	79	-2.132759
14	80	1.207192
14	81	2.456220
14	82	-1.084203
14	83	4.299244
14	84	1.443303
14	85	1.432394
14	86	-3.027212
14	87	2.301920
14	88	0.912107
14	89	2.794954
14	90	4.470814
14	91	1.312336
14	92	2.105542
14	93	0.120162
14	94	-6.641195
14	95	0.621296
14	96	-1.679500
14	97	-3.275673
14	98	6.732189
14	99	-1.630470
14	100	-1.044197
15	1	1.860771
15	2	7.025112
15	3	-4.268882
15	4	-1.077170
15	5	-1.804538
15	6	-1.116806
15	7	0.104302
15	8	1.562746
15	9	-1.720479
15	10	0.091589
15	11	6.544235
15	12	-4.650323
15	13	5.725774
15	14	-4.254134
15	15	-2.814520
15	16	-2.477625
15	17	-3.370180
15	18	-1.010770
15	19	1.856635
15	20	-5.005799
15	21	5.881362
15	22	-2.337184
15	23	1.425271
15	24	-7.779783
15	25	1.119451
15	26	3.043653
15	27	7.030562
15	28	-5.105523
15	29	-7.167639
15	30	-0.762607
15	31	1.212042
15	32	7.879871
15	33	0.885280
15	34	4.687201
15	35	-4.680606
15	36	-3.504653
15	37	0.340828
15	38	4.300005
15	39	0.827574
15	40	1.308237
15	41	-0.158175
15	42	-2.961367
15	43	3.576731
15	44	-0.476559
15	45	5.674128
15	46	-3.242747
15	47	-7.933572
15	48	1.816513
15	49	7.420088
15	50	6.524171
15	51	-6.283666
15	52	-2.929838
15	53	-6.805269
15	54	5.152321
15	55	-0.937851
15	56	-1.004099
15	57	-2.836626
15	58	1.898055
15	59	-2.888489
15	60	1.125517
15	61	-7.658134
15	62	4.010213
15	63	0.666796
15	64	3.006115
15	65	-5.196778
15	66	-2.348990
15	67	-2.612422
15	68	-3.491212
15	69	0.976529
15	70	1.967059
15	71	-3.396733
15	72	6.165036
15	73	2.483399
15	74	3.594491
15	75	1.007165
15	76	5.262028
15	77	-6.795722
15	78	-0.548320
15	79	1.890532
15	80	1.089392
